project,path,layer,lines,bytes,sha256,function_declarations,review_level
easyeye,database/migrations/2026_03_20_000001_add_suffix_to_exam_types.php,database,27,622,f575b4d85f6eb166123c3bbd229b2578207fd9123fcb5f57a9309824c2fa28f3,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_03_21_000002_add_equipment_id_to_patient_exams.php,database,26,793,aa3b85df1c65d493ac087a1da64474642bb0a22621a6ea09e7791c8cdd73a5a3,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_03_22_143412_add_extra_fields_to_schedules.php,database,29,824,3bf702c062b9f94d4c323a3033baec9f5dc55b13c43a5eab1ba4d1c1ae5dcfa3,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_03_22_143412_create_schedule_situation_logs_table.php,database,31,959,d13089544cd43413373c65ca9e60866cf73d6e561187eb7d37f88f4fe94f7e21,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_03_22_153116_add_patient_mood_to_schedules.php,database,24,595,2c9620a57f467cb3b97936011f5e7d5f9244fac2aaa2299742da946453ebc7a7,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_03_22_163206_create_medical_records_table.php,database,80,4201,baf876ddffa72259b06e5564f5ff3af19f1bd9719c45ea1b7b9f2fde91913b83,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_03_22_200001_create_audit_logs_table.php,database,33,1220,7bd31e25db84705d7ef8ef041d66ae4439a0ec5a7658eb362292d790493cd8cc,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_03_22_200002_create_record_versions_table.php,database,30,1065,ff4eec86cf9eefb78b8d0b32e7d4348879ab75596c04d14afd0e0009447ccdc4,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_03_22_200003_add_audit_columns_to_tables.php,database,92,2754,769f90be1f5ee01344003ba9b3b8b8499ad8d306bb6dcbe82db8d402931ccdac,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_03_23_000001_add_schedule_interval_to_entities_table.php,database,23,663,f72cc18f6c5282f3f2784fd41723bdc87c4e4f974c0212a180d922ee3354d9a1,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_03_24_000001_add_laterality_to_patient_exams.php,database,21,548,bbe725d9b61e73351b81f3e26c58108551024d6fce6fe998cfade83011543309,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_03_24_000001_add_schedule_interval_to_doctors_table.php,database,23,680,ffe3e5c4e0a57c7615caff573f2d70f0a3ef474c97cd9bdf05f51aef3f1b424d,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_03_24_000002_create_doctor_work_schedules_table.php,database,27,912,a9a7e87fc5f14f31d93ca7fc53e0159f4c7d7b3163fc849ce80e6896a785a80f,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_03_24_000003_create_schedule_blocks_table.php,database,28,914,cb62bafcb325a084eae24209ed4f3094d95ba6846a76077c73f6d0037415b8d6,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_03_24_000004_add_unique_index_to_schedules_table.php,database,26,748,f8330054f3c945920bb54f28c086dcbc7d6f3235c71a02ff213eca216c619b06,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_03_24_000005_create_clinic_resources_table.php,database,31,932,2f9dc77a7e322ca2ecca472f65f5d0b3036bc1abe808bb8734e58d0da08119b3,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_03_24_000006_create_resource_work_schedules_table.php,database,28,884,0cfd22db3ef6d23004e236ecd293b6b4fb69622b3df11ee14b57782254ade63d,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_03_24_000007_create_resource_blocks_table.php,database,29,925,a5fa2cdd70a925fb301a44f849a55dceef5149c63894902d363bad39671ab941,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_03_24_000008_create_schedule_resources_table.php,database,28,835,54018e450bda7efb055403e1bbf87fe0f227ac8279542a10430cd6067689586a,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_03_24_000009_create_waiting_list_table.php,database,39,1624,729d143db98bb8865e5d3968dda4550facae30d711b762f5517d475106dfe842,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_03_24_000010_fix_schedules_unique_index_exclude_terminals.php,database,40,1390,da47830736e2666620a18878f8791375d25716584e61a3e38d4dc6276ee93f45,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_03_25_000001_create_notices_table.php,database,37,1331,433b4b74592ba3119031ee7ddc879a5f214cd620568520cdd9ad9562a4d65814,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_03_25_000002_create_schedule_events_table.php,database,33,1217,c1e8907b936acdfbda3cf9caee73e87eb325ed30877ea1451488a89514347db3,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_03_25_000003_add_recurrence_to_schedules.php,database,26,900,1efea941f4a2f123a592fd02fe53a732109e9d902910e82ffe2575af559bdb1e,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_03_30_000001_fix_unique_constraints_on_entity_integrator_equipments.php,database,35,1099,0a9ddec14531f68cbd7a00ca7e4dddaf6fdd3525ef00dfd9b77a4ea43568b591,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_03_30_200001_add_signature_fields_to_medical_records_table.php,database,41,1646,655d25a23f5a8ceb882f4b44e32ed0117f21e89cabf056a6610eda4d7a1d2adb,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_03_30_200002_create_patient_consents_table.php,database,57,2224,b06a0718041ee33473d8daa40ca3c42ea285c2a07e9941ed1db37907de946720,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_03_30_200003_create_data_access_logs_table.php,database,52,1937,7b50e7282b42087e6cbcdf643f39d16b7c6c8b2e91771f48caa49fbbf6e26046,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_03_30_200004_create_lgpd_requests_table.php,database,56,2124,17c6bbf859516b07ef5f66a4e6ddf81bd39612f5fcb708b4cea7124bdd5eb196,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_03_30_200005_create_term_versions_table.php,database,42,1466,6fe24e86d3814461730fc2d159f7cdff9b616f67e54f0554ac9fa75647416fab,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_03_30_200006_create_user_term_acceptances_table.php,database,35,1170,b542404c48b502af1766978133ee629ff3afd4b9018e4bf3ac158df568d0a32c,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_03_30_290001_create_partners_table.php,database,47,1578,2dcb326d9ddc0d8f3adc7a9aeb4cd0f8c6a957b8b38e8cbb198baa1686c2e454,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_03_30_290002_create_referral_codes_table.php,database,46,1628,adf5b08a73572e238592dd8b645ba32a4f8b231d3e9d4f266c2dcb032490612b,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_03_30_300001_add_acquisition_fields_to_entities_table.php,database,39,1460,b98dbe28a9e641701ccaec9c8eecd5c4f80f4044b8a6f42836e0cc511abddd38,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_03_30_300002_create_referral_events_table.php,database,35,1110,97463c08ff5475d2b9c8d5e22b5abff8d79dcf9f154a2a8abfa6ff81c3b9e434,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_03_30_300003_create_partner_leads_table.php,database,44,1433,f7dca1358bf61a60d842a681565b7e52e7297f90740f5c5a2879f15329701363,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_03_30_300004_create_partner_commissions_table.php,database,46,1532,5d53cd8b55ebb635f53a8f3478e8cb769eeb4b406ed84261ff4fcea194248e6a,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_03_30_300005_create_entity_activations_table.php,database,37,1197,f0c09a1381cc4845357c50fb5d09c48581849aa111050d5aac5ad89328cffda0,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_03_31_233734_fix_medical_records_foreign_key_cascades.php,database,56,2279,bc2cb9d4651816fdf69add6fc030ff084d32be5d6da942c6af769e2ecd9f1218,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_03_31_234247_add_cbo_fields_to_medical_records.php,database,82,4309,50ae9a4204c81e24f3c9b883ebd82eaaa88bd97154153648bd695c240253810c,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_04_02_000001_create_medicine_presentations_table.php,database,30,1056,d1ac675f95c02493dc18be65c5de4e662fd4e0bcbb5d798d41b8c5c4ce5e476f,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_04_02_000002_create_medicines_table.php,database,35,1235,93d7858088ed6623d4e0fc8a021aff829a3488d75fa8b95afa4f5ec331c6969d,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_04_02_000003_create_report_settings_table.php,database,47,2022,cc1068d0c0740abb06acea9da0faae0423a2e0ff172a96797362940ca1e09242,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_04_02_000004_create_report_setting_contents_table.php,database,35,1236,88dc8d6bc8a24b2edc636d1843c4b75ce6c38002a28f0c030497ca06e83cb9b7,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_04_02_000005_create_report_setting_variables_table.php,database,41,1591,52736a1b33940321117d11f726f65d5903b0cb1e0b020b1443de566d7d154a67,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_04_02_000006_create_medical_record_documentations_table.php,database,46,1819,3317f510e3785d639cf029a04088a2684e115563e92ee1b98a15e83d680595d4,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_04_02_000007_create_medical_record_files_table.php,database,33,1189,531dce3e74c9b8a1a0a761df1dc00edaaa2ca6063d32380fd24544c1afc9b531,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_04_03_000001_create_cid10_codes_table.php,database,23,618,74a5418960445e3fa5dfb0f6ac310c6cf4fb2d29de151e6f18413a66ea5f59b1,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_04_03_000002_replace_diagnosis_fields_with_cids_json.php,database,73,2791,5eb4ef05c91d198d82efaf993353f94b2ec018b389539b602a77095271bf86e3,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_04_03_000003_add_others_history_to_medical_records.php,database,21,576,65a08e9a1d448ec28729e936e93391907931b0c7825c024b3902af61fecb611c,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_04_03_000010_add_granular_display_fields_to_report_settings.php,database,40,2231,75409b10745fef8a12e949f4869f66d9dc303fb951108e1dfc4bb7cce078b750,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_04_03_154359_add_user_id_to_partners_table.php,database,29,729,b1b772e31c673bdc11d3ce09b151c0f396081c547a0a692da09160d157e9d88f,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_04_03_200000_add_slug_to_report_setting_contents.php,database,55,2113,51aec17e741f7a18814a6851e59f424803e4e3868565e40653db13e237129166,3,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_04_03_300001_create_report_categories_table.php,database,26,798,5ac981c94fee98b7594a4288c42acfde4de7be1cfc1c73ea094a11f6e7652560,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_04_03_300002_add_versioning_columns_to_report_settings_table.php,database,78,2722,326d279cdbf04fb4a49d365cccd3babca0d6ac638fe15109f63e3475914aee42,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_04_03_300003_add_audit_columns_to_report_setting_contents_table.php,database,41,1501,e4fc2e779fc1ad1d05b6a59218902d91d72cb2c00c9030af9fbe93b858434eba,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_04_03_300004_add_metadata_columns_to_report_setting_variables_table.php,database,39,1330,a37dccfd571fa6fb1578bb3f189afd9c8e501a722b04f23a0ad3cc90c0581172,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_04_03_300005_add_template_version_to_medical_record_documentations_table.php,database,23,651,6a25b61f03c8cb1a46c80698d17c11a586bbb1b87984765b5217466ed8589a30,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_04_03_400001_add_audit_columns_to_report_settings_table.php,database,47,1360,90dc1863c77f4a964b89bb39763cae54c2e1106ed8d5b67654f686ef202ea9ca,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_04_04_100000_create_financial_categories_table.php,database,34,1365,19317b94d440dc65f4f60c8ad87cf6719f646e3f32addfb1d1921f0a3a0257e6,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_04_04_100100_create_billing_batches_table.php,database,44,1979,48c825227efbd9a5b6b58e8f32ff144cd8fb87f94d42e8ce1f49df16d97fa8fd,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_04_04_100200_create_billing_claims_table.php,database,54,2759,61d6eeee1862a648981ada0165e83652b52e4865350f85d6f282215494551bf8,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_04_04_100300_create_financial_cash_entries_table.php,database,46,2234,b7b3e621afe5eba9acafcb6c6720f587c68f1f49ec09d6a8fb4f32e92452f7f9,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_04_04_120000_create_tiss_reference_tables.php,database,74,3271,7925c54ddf6a6643cbd12b9282f0eb2989d750cb92e6d898fdbe9c29353889d3,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_04_04_120100_create_tiss_operator_tenant_tables.php,database,89,4225,f95de83e3467ac022eb2189167fb74359317fe8f9047e9257c01d9a4e02f37c6,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_04_04_120200_create_tiss_guides_and_batches_tables.php,database,163,8796,66fc3df40790500cc6b0c285e0a9660351401d3f650d4630a0badcb446e6e4a4,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_04_04_120300_create_tiss_protocol_xml_and_transmission_tables.php,database,163,8917,1fa81c566fb786150e8e088e3b525c487393c3d19dcf14f591fa02c71200feb2,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_04_04_120400_create_tiss_return_and_glosa_tables.php,database,98,5351,536e23a7c675f6bf5c8a2ee9d2971a6f3edf2624dced1cc86300627d0c0be635,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_04_06_010000_create_multi_gateway_billing_tables.php,database,360,21139,167f86898d6348270de3d3f6fdc2ace5510bc980ca1733be3baf23ba2adc9c08,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_04_06_020000_billing_scheduler_improvements.php,database,77,3877,df04d6a4bbe545b81d3791a3ac287aa5ff36e102d552176bde16ebf1948e97a2,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_04_06_020000_create_entity_gateway_access_table.php,database,41,1646,e986f2c2c767c3690e7cd2347188a638d0530bca3ed46677e3699983a731fd70,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_04_06_030000_add_is_default_to_gateways_table.php,database,33,1116,e9eff5fca1bbf47664aaaa06dd3941f5424185c810f9a023aabb26d25e6240c7,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_04_29_011651_widen_entity_state_country_for_i18n.php,database,32,1143,e1b21f6b526e33e3c5d712e112404e929fdf0d05736edd652fd3e26c3cbfa929,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_04_30_114201_add_audit_columns_to_medicines_table.php,database,41,1610,a18a5e651ab586ac4b10981cef068a261af899e6fd850c00f29eef7c308f9498,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_05_04_090001_add_audit_columns_to_procedures_table.php,database,39,1443,95a01ea946ad960a0bc0d914d84a51536384398d4c4ba8c53628c409c9f61212,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_05_04_090002_create_indications_table.php,database,38,1335,2decd3c61b67b04537fa6e6ec10119992ed795c423ef2e047f7b47f76d3aa412,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_05_06_120000_add_entity_id_to_medical_records.php,database,73,2611,5ad23ef670a0fb8ca0ca77929c6cb0f8c16dcbd5868140379bcf5e0974e8cd98,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_05_15_120000_create_patient_imports_table.php,database,36,1409,7343920b37fa1ff41aa46628db62f51646b49aea6bd330c81d05ede81cc960e6,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_05_15_130000_add_preview_to_patient_imports.php,database,22,646,c2ce5e523892bba4346fa0403f1e544e23427a2a37003ca42ef9093855a55868,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_05_17_150000_create_ai_credit_and_runs_tables.php,database,119,6718,9eab2c8a40856274767a589f022f9b5760439bc88624178660820a72a35caf5a,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_05_17_220000_add_ai_run_id_to_medical_record_documentations_table.php,database,36,1282,9e8dbbf4e6db05e76d1620d5d2b65d48ba27629bd3a52b44f28ca2d3eff91070,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_05_17_230000_create_ai_circuit_breakers_table.php,database,45,1860,c35727ea7fbc4a80452a89511356f1bb9edf77cfcf241a70e3a4ebabf8d3d0e8,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_05_18_172618_add_hardening_columns_to_audit_logs.php,database,62,2777,e9ef51e4a017be9df264e6787f78aa9fd5f06946d3b2c353393b52730e59b4e7,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_05_18_174550_add_two_factor_columns_to_users.php,database,55,2243,371fc9b1bbd860a16f077aa1c5ea5f7eadf79d2365042dc2a6ffecf45d421a50,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_05_18_175322_add_requires_two_factor_to_entities.php,database,60,2429,ee41540e9f8b9b94ac025dc8da64df3502487a863ce738e56abe63c9fec08f68,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_05_19_100000_add_unique_ai_run_id_to_medical_record_documentations_table.php,database,49,1614,e37d578b3fcbe0700ac2feb6c59589115befcbf8bd1772cdb9533d5be568170c,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_05_19_100100_backfill_ai_consensus_feature_for_plans.php,database,52,1629,ba8a78b2f1b6b3a567ade6ce393d265a6389dc07f290c9c2f2e973473017d28f,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_05_20_000000_align_default_plan_ai_features.php,database,106,3558,98247c553b4af0f66de905e6fc7cf852f64dd743b6b1be7262e97f564ce1cd24,4,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_05_20_010000_create_ai_credit_purchases_table.php,database,40,1904,fdc9ac65386cdf512c827305dd4c2348a19669c20c3f6b39107fe1294dd7bf5f,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_05_20_020000_add_own_payment_gateways_feature.php,database,90,2991,6d93541fddcde33b2d3e924a174f21be6fc8aa25f23affd3c3fd2fe0b3601f0a,3,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_05_24_001510_segment_ai_credit_wallets_by_provider.php,database,63,3278,b34cd39a5dfb22a00f9b043a002d1370b8ac832e14304426733f9a1b110f73e9,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_05_24_001520_add_provider_to_ai_credit_ledger_and_purchases.php,database,43,1657,aa8d0c114f5a97bd3ab7cecc6865dc60f74daf9e9adf6d173474651cd9549273,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_05_24_005512_simplify_ai_credit_wallets_to_single_balance.php,database,69,3547,f7535b52efda192f633551d2f72ddb449e9089bfa06678aecebcf1ea85c51c9a,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_05_24_005513_add_monthly_quota_to_ai_credit_wallets.php,database,44,1783,e11d9a8afa4b5b46ff1daf8317fba11d5138a3b66b8c5903d828d44b87ac97bf,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_05_24_013337_create_ai_provider_topups_table.php,database,37,1447,129b79910bd64e4fed9c7df0207cbbc0afb670aa898149ef1cdd5bb1bf3cf8a4,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_06_05_000000_add_clinical_fields_to_financial_cash_entries.php,database,35,1676,8006bf9fdbe07359d3968c0d7b2aa2ec05acfa067a6d8e343551a04fb0eac57c,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_06_06_000000_create_procedure_prices_table.php,database,45,1754,d03b44b7b498657160c8e75968a95b11d9bfd8c90ba91a4746dcff5b0c32647f,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_06_06_000100_create_cash_closes_table.php,database,46,1703,dfd1cd1603eb61f3bc9c5053743892a3b183c6f5d9dd57dd9ad8d1965bd26b4b,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_06_06_000200_add_procedure_id_to_visit_types.php,database,29,849,1d67c8a5d2a0f92d138a7ba3106c82085a1a3a773424e2a2f9b19f26b1eaa732,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_06_06_000300_add_brl_to_ai_provider_topups.php,database,30,1051,1cd2086c53e3ba11cbbbfb86ada279709c4d1d2f357ffb8ae67a3e235a5f515c,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_06_07_000000_decouple_cash_from_clinical_and_add_nature.php,database,37,1510,d1c83b73f09c7a10a94592c4fe16ea4db749eabcb0373dc45c7c4f9a92086a7c,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_06_07_010000_seed_ai_enabled_providers.php,database,43,1641,11c0c91c935ebc705ce5352327ff3fecc23f76fe198de082e489ab1243bc5041,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_06_08_000000_create_ai_run_patient_exam_table.php,database,30,1151,78c3d599aed4e641ac2c7bf44b67b2a8ad77a2bd4d5904e64b91d021e3e76947,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_06_08_010000_backfill_eye_image_analysis_feature.php,database,63,1926,379ff29cf82b77a7cbc3e479ccc3581de2384eff7565dbaecc3af5dd16e0ff09,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_06_12_000000_add_step_tracking_and_cancellation_to_ai_runs.php,database,43,1799,41e7eb473f4ad37e712b716c9b5c538efa3490b84d7176264daefbc6dee573b4,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_06_12_010000_create_ai_doctor_prompts_table.php,database,37,1382,061328e1accd84027aa500939fbc7fc1ab5da6536f2bdf52c387f3b8ea2d6d2d,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_06_12_010100_add_parent_run_id_to_ai_runs.php,database,35,1160,86cfd1201c0123e344ca2d7320ed4d52b3ee50811e323aba12395f1151ed8370,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_06_12_010200_create_ai_run_feedbacks_table.php,database,40,1601,6bcc040bcd1a99ea2512506cd7649258f20ed3c928ec411ffa83082d20e16c6e,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_06_12_020000_add_soft_delete_to_ai_doctor_prompts.php,database,31,933,f273c8ef40707e902cee7c5f79816bca95379e5b6f235500f60e7b4f98344d6d,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_06_12_020100_add_notified_pending_at_to_ai_runs.php,database,34,1204,4e68c0e2f0f43ff739a96ad932fb5152e5694a7ee6ed1b67a3768cd0252664db,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_06_13_000000_add_attendance_type_and_specialty_to_schedules.php,database,29,1027,c6dc49d4cb7eca3cfa77a61727a4bef20067f1e242ecbf28b23639d0ba5320ba,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_06_14_000000_create_user_preferences_table.php,database,35,1106,45577a9355114d74bf6b20b8dcbb65cbb536a046cc1b4ae61f2f5522b50e4afb,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_08_15_100000_add_diagnosis_cids_to_patient_exams_table.php,database,28,989,9880f12e6d1b1127e6c3a761990f5df0943b500e5c16d411bb1a7502869d0dde,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
